Id,TextTopics,TopicPercentages
99_5579_4,19,0.51015604
99_5581_4,66,0.6253592
99_5582_4,12,0.64043206
99_5583_4,19,0.64243466
99_5584_4,11,0.8908146
99_5586_4,4,0.49083108
99_5587_4,17,0.4933985
99_5588_4,49,0.6868161
99_5591_4,19,0.6680057
99_5595_4,42,0.7022911
99_5596_4,37,0.8471669
99_5598_4,17,0.5784894
99_5599_4,17,0.664992
99_5600_4,5,0.48118162
99_5603_4,19,0.66800576
99_5604_4,49,0.30626073
99_5605_4,61,0.76271904
99_5606_4,23,0.3303079
99_5610_4,27,0.49213284
99_5611_4,17,0.38408718
99_5612_4,9,0.48163
99_5613_4,38,0.71275264
99_5616_4,56,0.8920556
99_5617_4,19,0.51015604
99_5618_4,3,0.8216335
99_5619_4,15,0.38927516
99_5622_4,19,0.66800654
99_5623_4,24,0.49563098
99_5624_4,23,0.55987555
99_5625_4,66,0.48166123
99_5626_4,36,0.64933044
99_5629_4,17,0.48519272
99_5630_4,18,0.5220475
99_5632_4,23,0.78693324
99_5633_4,19,0.6680052
99_5635_4,61,0.48259014
99_5636_4,17,0.50570786
99_5637_4,50,0.7790816
99_5638_4,37,0.76154923
99_5639_4,43,0.48294792
99_5640_4,20,0.48639196
99_5641_4,64,0.48215467
99_5642_4,14,0.91016954
99_5643_4,14,0.4903504
99_5644_4,17,0.66499186
99_5645_4,17,0.664992
99_5647_4,17,0.46882883
99_5649_4,54,0.49397227
99_5650_4,48,0.9017084
99_5652_4,23,0.64962846
99_5653_4,19,0.5052076
99_5654_4,19,0.51015604
99_5655_4,19,0.51015604
99_5656_4,17,0.44506288
99_5657_4,56,0.64857197
99_5658_4,63,0.4349551
99_5659_4,56,0.3994137
99_5660_4,37,0.64718723
99_5661_4,52,0.65285164
99_5662_4,65,0.7051737
99_5663_4,17,0.664992
99_5664_4,60,0.57965857
99_5665_4,23,0.43585166
99_5666_4,16,0.45692548
99_5667_4,54,0.6531522
99_5669_4,45,0.6605348
99_5670_4,36,0.4826019
99_5671_4,55,0.48322174
99_5672_4,31,0.54773796
99_5674_4,30,0.65061826
99_5675_4,49,0.48366418
99_5676_4,54,0.36009333
99_5678_4,27,0.49361637
99_5679_4,3,0.7642833
99_5681_4,12,0.84644616
99_5682_4,7,0.3100219
99_5683_4,54,0.6531523
99_5684_4,7,0.48357338
99_5688_4,44,0.65004766
99_5689_4,6,0.48302174
99_5690_4,64,0.48215565
99_5691_4,21,0.4916536
99_5692_4,54,0.48823994
99_5693_4,14,0.34470537
99_5694_4,49,0.82206607
99_5695_4,54,0.65315264
99_5697_4,33,0.7649604
99_5700_4,19,0.52988297
99_5704_4,30,0.33255947
99_5705_4,26,0.4934488
99_5706_4,59,0.34156212
99_5707_4,53,0.48142734
99_5708_4,17,0.4896462
99_5710_4,19,0.51015604
99_5711_4,4,0.41452837
99_5713_4,38,0.48458737
99_5714_4,63,0.94833577
99_5715_4,52,0.65286237
99_5716_4,11,0.4816165
99_5717_4,27,0.5666871
99_5722_4,19,0.6021638
99_5723_4,13,0.78155714
99_5725_4,54,0.47921595
99_5727_4,33,0.4245383
99_5728_4,54,0.48523426
99_5730_4,28,0.57236713
99_5733_4,27,0.6526819
99_5735_4,44,0.4478194
99_5737_4,5,0.66103685
99_5739_4,50,0.82187384
99_5740_4,54,0.49398163
99_5741_4,36,0.7353506
99_5742_4,64,0.68212026
99_5743_4,17,0.3809547
99_5745_4,24,0.72673184
99_5747_4,59,0.6490144
99_5748_4,54,0.49397308
99_5750_4,27,0.49566478
99_5751_4,45,0.65752137
99_5752_4,23,0.6496288
99_5754_4,17,0.49463993
99_5755_4,24,0.40522832
99_5756_4,17,0.6169733
99_5758_4,42,0.3253886
99_5759_4,9,0.44082016
99_5761_4,14,0.67396116
99_5762_4,25,0.65003216
99_5765_4,17,0.39217272
99_5767_4,2,0.48104522
99_5769_4,44,0.60621965
99_5770_4,23,0.48304033
99_5774_4,14,0.65363455
99_5775_4,10,0.48218763
99_5776_4,18,0.3168746
99_5779_4,58,0.895047
99_5780_4,37,0.8214173
99_5781_4,54,0.6531526
99_5783_4,16,0.66258365
99_5787_4,17,0.3792894
99_5788_4,37,0.7343762
99_5789_4,5,0.40079403
99_5790_4,17,0.3593859
99_5792_4,24,0.9363119
99_5793_4,46,0.49090517
99_5794_4,17,0.6494101
99_5795_4,3,0.49053103
99_5797_4,54,0.6597735
99_5798_4,11,0.3719234
99_5799_4,18,0.3191876
99_5800_4,14,0.39812493
99_5801_4,16,0.39503816
99_5802_4,16,0.49128744
99_5804_4,54,0.6531518
99_5805_4,52,0.62022966
99_5807_4,52,0.64996207
99_5809_4,55,0.7315749
99_5810_4,25,0.48363626
99_5814_4,17,0.48345968
99_5816_4,54,0.7076701
99_5818_4,51,0.8653484
99_5819_4,41,0.48266688
99_5821_4,17,0.50570786
99_5822_4,37,0.48487216
99_5823_4,23,0.88817835
99_5824_4,61,0.4410338
99_5825_4,53,0.6485342
99_5826_4,17,0.35696957
99_5828_4,20,0.4774457
99_5831_4,17,0.4837056
99_5833_4,36,0.64932597
99_5834_4,2,0.65731144
99_5836_4,51,0.67483824
99_5837_4,19,0.50520456
99_5840_4,49,0.73533803
99_5841_4,17,0.66570354
99_5842_4,10,0.6577043
99_5843_4,9,0.6850618
99_5844_4,42,0.6751631
99_5846_4,65,0.31820628
99_5847_4,17,0.50570786
99_5848_4,54,0.6531521
99_5849_4,36,0.37272668
99_5850_4,46,0.4822604
99_5851_4,52,0.55159926
99_5852_4,16,0.7451792
99_5856_4,65,0.7987326
99_5857_4,17,0.5057079
99_5858_4,54,0.4882397
99_5859_4,47,0.48385373
99_5860_4,15,0.72021633
99_5861_4,21,0.7708588
99_5862_4,13,0.7103788
99_5864_4,17,0.5057082
99_5865_4,13,0.7872684
99_5866_4,3,0.7059598
99_5871_4,36,0.90198994
99_5872_4,66,0.34287822
99_5874_4,49,0.46422464
99_5876_4,56,0.84646785
99_5880_4,61,0.33577386
99_5881_4,31,0.75719
99_5883_4,21,0.73814493
99_5885_4,65,0.5140961
99_5886_4,31,0.49201956
99_5887_4,17,0.50292635
99_5889_4,17,0.4204384
99_5892_4,10,0.84667885
99_5897_4,65,0.48189136
99_5898_4,6,0.649615
99_5902_4,42,0.5939575
99_5903_4,42,0.64880145
99_5906_4,13,0.30810928
99_5909_4,29,0.5015387
99_5911_4,51,0.500074
99_5912_4,33,0.33404648
99_5913_4,37,0.6555503
99_5916_4,19,0.51015604
99_5918_4,31,0.632136
99_5921_4,54,0.30941993
99_5922_4,34,0.47812444
99_5923_4,58,0.7386785
99_5924_4,25,0.7007442
99_5925_4,30,0.82235026
99_5926_4,65,0.70407444
99_5931_4,17,0.48115104
99_5932_4,40,0.893733
99_5934_4,39,0.66316754
99_5936_4,14,0.38508698
99_5937_4,16,0.32841823
99_5938_4,32,0.4067224
99_5941_4,43,0.67077696
99_5943_4,34,0.68786705
99_5945_4,15,0.59572875
99_5947_4,17,0.5057078
99_5948_4,46,0.39471295
99_5949_4,61,0.49400187
99_5950_4,32,0.79353577
99_5951_4,50,0.5857542
99_5952_4,47,0.362925
99_5954_4,54,0.37788174
99_5956_4,19,0.602162
99_5957_4,58,0.48118478
99_5959_4,19,0.4458201
99_5961_4,18,0.7346384
99_5962_4,42,0.6487785
99_5963_4,54,0.35424224
99_5965_4,46,0.5452921
99_5967_4,51,0.7332758
99_5969_4,34,0.48240444
99_5970_4,19,0.5904305
99_5971_4,19,0.51015604
99_5972_4,8,0.6785554
99_5973_4,31,0.48442164
99_5975_4,42,0.58687484
99_5979_4,14,0.41162455
99_5980_4,19,0.51015604
99_5981_4,12,0.64851934
99_5982_4,49,0.48366418
99_5983_4,37,0.7164797
99_5984_4,23,0.6496215
99_5985_4,7,0.64998746
99_5987_4,65,0.5808003
99_5988_4,31,0.5657735
99_5990_4,26,0.48103258
99_5993_4,3,0.4893769
99_5994_4,14,0.86582655
99_5996_4,32,0.48369816
99_5997_4,6,0.6496146
99_5998_4,14,0.44570822
99_5999_4,19,0.50520575
99_6000_4,17,0.505707
99_6002_4,17,0.54051
99_6003_4,17,0.49339965
99_6005_4,51,0.9397278
99_6006_4,21,0.38316584
99_6008_4,17,0.5057082
99_6009_4,19,0.51015604
99_6010_4,31,0.48442632
99_6011_4,49,0.39529046
99_6013_4,51,0.79303277
99_6014_4,7,0.3314393
99_6016_4,50,0.5169407
99_6017_4,9,0.4936617
99_6018_4,17,0.5057077
99_6019_4,42,0.4937413
99_6020_4,19,0.66800654
99_6021_4,54,0.4882397
99_6023_4,52,0.611789
99_6025_4,66,0.48384494
99_6027_4,66,0.34612596
99_6028_4,21,0.4837061
99_6029_4,52,0.49679244
99_6030_4,14,0.4007009
99_6031_4,54,0.4133683
99_6033_4,39,0.42923495
99_6036_4,42,0.4962275
99_6037_4,39,0.40189335
99_6039_4,23,0.7869405
99_6042_4,55,0.33037612
99_6043_4,55,0.49561507
99_6045_4,39,0.735064
99_6046_4,35,0.8580992
99_6048_4,39,0.6496988
99_6052_4,17,0.49370313
99_6053_4,3,0.6494957
99_6054_4,10,0.49858406
99_6057_4,44,0.8220632
99_6058_4,63,0.39712992
99_6059_4,19,0.7080731
99_6060_4,17,0.3301824
99_6062_4,21,0.74503356
99_6063_4,17,0.5441747
99_6065_4,6,0.4674121
99_6068_4,34,0.48240444
99_6069_4,17,0.5864907
99_6070_4,19,0.4464887
99_6072_4,16,0.3091183
99_6074_4,19,0.76324934
99_6075_4,17,0.5532312
99_6076_4,17,0.66499203
99_6079_4,63,0.57643473
99_6082_4,60,0.3308582
99_6083_4,19,0.66800624
99_6084_4,19,0.502592
99_6086_4,7,0.6609697
99_6087_4,7,0.6499779
99_6088_4,49,0.3305205
99_6089_4,4,0.49083278
99_6091_4,14,0.3457774
99_6092_4,27,0.45339394
99_6093_4,17,0.4994318
99_6094_4,42,0.48181808
99_6095_4,55,0.39511412
99_6097_4,17,0.48970345
99_6099_4,17,0.6623586
99_6100_4,28,0.8355247
99_6101_4,65,0.65783715
99_6102_4,50,0.30957386
99_6105_4,8,0.9527423
99_6106_4,55,0.5599127
99_6109_4,17,0.4826003
99_6110_4,66,0.786375
99_6114_4,7,0.42471305
99_6116_4,33,0.49115813
99_6117_4,47,0.4838539
99_6118_4,2,0.82116044
99_6120_4,19,0.59819496
99_6122_4,10,0.6619374
99_6124_4,21,0.48964322
99_6125_4,39,0.39507794
99_6126_4,17,0.42398444
99_6127_4,66,0.76310074
99_6128_4,17,0.74663717
99_6130_4,54,0.48823977
99_6131_4,54,0.47205102
99_6132_4,39,0.597345
99_6133_4,39,0.44705904
99_6134_4,39,0.5232398
99_6135_4,25,0.48363626
99_6136_4,54,0.73768336
99_6137_4,32,0.5783716
99_6138_4,17,0.38237548
99_6139_4,35,0.66049993
99_6140_4,16,0.565377
99_6143_4,60,0.5401297
99_6144_4,17,0.6649919
99_6146_4,6,0.64961535
99_6153_4,24,0.6262411
99_6154_4,49,0.58700573
99_6155_4,50,0.53744864
99_6156_4,42,0.8267064
99_6157_4,19,0.51015604
99_6158_4,17,0.5057082
99_6159_4,17,0.7962849
99_6160_4,39,0.31227505
99_6163_4,36,0.3964273
99_6164_4,17,0.3881211
99_6166_4,54,0.4912703
99_6167_4,47,0.5956042
99_6170_4,17,0.7962849
99_6171_4,61,0.84679455
99_6172_4,19,0.66800267
99_6174_4,53,0.8056123
99_6175_4,17,0.5864764
99_6176_4,39,0.4803195
99_6179_4,39,0.49135748
99_6180_4,17,0.3561043
99_6181_4,25,0.48363626
99_6182_4,42,0.46471146
99_6184_4,25,0.34486306
99_6185_4,6,0.58956224
99_6190_4,60,0.6506663
99_6191_4,16,0.48307186
99_6192_4,19,0.74891716
99_6194_4,19,0.51015604
99_6195_4,47,0.7872762
99_6196_4,19,0.51015604
99_6198_4,19,0.51015604
99_6202_4,19,0.51015604
99_6203_4,54,0.46680695
99_6204_4,66,0.7863712
99_6207_4,19,0.66800654
99_6210_4,50,0.73436445
99_6212_4,60,0.5838479
99_6213_4,31,0.4844318
99_6215_4,19,0.667998
99_6216_4,19,0.47377753
99_6218_4,17,0.664992
99_6223_4,17,0.6649919
99_6224_4,26,0.90169454
99_6228_4,60,0.6506653
99_6231_4,54,0.48823994
99_6232_4,19,0.51015604
99_6233_4,45,0.48166466
99_6234_4,19,0.51015604
99_6235_4,17,0.6649918
99_6236_4,19,0.51015604
99_6237_4,54,0.48823994
99_6238_4,60,0.48457146
99_6241_4,54,0.48823994
99_6242_4,17,0.50570464
99_6243_4,24,0.42465746
99_6244_4,19,0.51015604
99_6245_4,60,0.48457122
99_6248_4,7,0.5511146
99_6249_4,17,0.50570756
99_6250_4,9,0.48162478
99_6253_4,19,0.51015604
99_6256_4,35,0.51486576
99_6258_4,62,0.49372506
99_6259_4,7,0.649987
99_6260_4,53,0.481428
99_6261_4,36,0.48260015
99_6262_4,53,0.481428
99_6263_4,10,0.4908756
99_6264_4,17,0.58059275
99_6269_4,17,0.50570697
99_6270_4,19,0.46484247
99_6275_4,19,0.5663437
99_6276_4,19,0.35198256
99_6277_4,36,0.49107784
99_6279_4,19,0.66735655
99_6280_4,17,0.5057065
99_6282_4,66,0.4936578
99_6283_4,19,0.51015604
99_6285_4,36,0.7164514
99_6288_4,35,0.6074395
99_6289_4,54,0.48823994
99_6290_4,19,0.66800636
99_6291_4,25,0.48363626
99_6293_4,65,0.5736969
99_6296_4,35,0.64860475
99_6298_4,19,0.51015604
99_6299_4,49,0.48366418
99_6300_4,19,0.66800594
99_6302_4,13,0.49173442
99_6303_4,56,0.34485346
99_6305_4,19,0.66800624
99_6306_4,35,0.4815255
99_6308_4,17,0.50569785
99_6309_4,19,0.51015604
99_6311_4,25,0.48363626
99_6317_4,44,0.6500516
99_6318_4,11,0.72032315
99_6319_4,17,0.5057082
99_6320_4,26,0.4716869
99_6321_4,19,0.51015604
99_6322_4,17,0.5057064
99_6323_4,25,0.6500317
99_6325_4,25,0.48363626
99_6328_4,37,0.8214159
99_6329_4,19,0.51015604
99_6332_4,14,0.4830745
99_6334_4,17,0.5057073
99_6340_4,17,0.49739978
99_6341_4,36,0.4907216
99_6343_4,52,0.48781183
99_6345_4,19,0.51015604
99_6346_4,19,0.66800624
99_6347_4,17,0.5057082
99_6348_4,12,0.6485199
99_6349_4,5,0.48117498
99_6352_4,25,0.48363626
99_6353_4,36,0.4826019
99_6354_4,64,0.48215565
99_6355_4,13,0.86082655
99_6357_4,23,0.48304033
99_6360_4,19,0.66800624
99_6361_4,19,0.6679982
99_6362_4,17,0.5057082
99_6365_4,19,0.51015604
99_6366_4,54,0.6531525
99_6369_4,19,0.51015604
99_6372_4,17,0.5057079
99_6374_4,7,0.64999026
99_6376_4,19,0.66800636
99_6377_4,15,0.38606158
99_6379_4,54,0.6531525
99_6381_4,35,0.90178764
99_6382_4,52,0.48781252
99_6385_4,39,0.42458802
99_6386_4,44,0.48365784
99_6387_4,17,0.50570786
99_6388_4,19,0.56519455
99_6390_4,19,0.51015604
99_6391_4,54,0.3533778
99_6395_4,19,0.60216063
99_6398_4,47,0.4838539
99_6399_4,10,0.48218343
99_6401_4,11,0.48161104
99_6402_4,13,0.48385185
99_6403_4,52,0.49578375
99_6404_4,23,0.64962566
99_6405_4,17,0.6649889
99_6407_4,61,0.48260576
99_6410_4,19,0.51015604
99_6411_4,2,0.381622
99_6412_4,54,0.49594834
99_6414_4,19,0.7489171
99_6418_4,17,0.5057078
99_6420_4,61,0.48260576
99_6421_4,52,0.48781252
99_6422_4,42,0.48182213
99_6423_4,7,0.48357362
99_6425_4,17,0.5057079
99_6426_4,17,0.66499203
99_6427_4,60,0.48457122
99_6429_4,17,0.7962849
99_6430_4,19,0.6680061
99_6434_4,19,0.51015604
99_6438_4,19,0.66800654
99_6441_4,19,0.51015604
99_6442_4,52,0.6528619
99_6443_4,19,0.51015604
99_6444_4,19,0.51015604
99_6446_4,19,0.51015604
99_6447_4,51,0.4842847
99_6448_4,17,0.49358866
99_6449_4,39,0.48313802
99_6450_4,19,0.51015604
99_6451_4,19,0.51015604
99_6454_4,17,0.50292665
99_6456_4,17,0.5057082
99_6457_4,36,0.6493309
99_6458_4,19,0.6680063
99_6459_4,60,0.79324746
99_6460_4,25,0.4890931
99_6461_4,19,0.51015604
99_6462_4,52,0.48781013
99_6463_4,54,0.48823994
99_6465_4,53,0.4814263
99_6466_4,52,0.3081329
99_6469_4,12,0.77032775
99_6470_4,17,0.48970383
99_6471_4,62,0.3945416
99_6474_4,23,0.3748196
99_6475_4,17,0.5057046
99_6476_4,46,0.3310862
99_6479_4,52,0.55754375
99_6480_4,31,0.48443112
99_6481_4,20,0.48639113
99_6482_4,17,0.50570506
99_6483_4,30,0.65061986
99_6484_4,19,0.5052059
99_6485_4,52,0.34324375
99_6487_4,19,0.51015604
99_6490_4,27,0.49567923
99_6491_4,52,0.46262217
99_6493_4,13,0.39537257
99_6495_4,40,0.33013654
99_6496_4,17,0.30995035
99_6497_4,38,0.6506791
99_6498_4,44,0.4682515
99_6501_4,52,0.48781252
99_6502_4,50,0.48310953
99_6503_4,17,0.50570816
99_6505_4,17,0.5057064
99_6506_4,17,0.5057082
99_6507_4,23,0.64962685
99_6508_4,17,0.50570786
99_6509_4,17,0.6649919
99_6511_4,33,0.33119708
99_6512_4,52,0.6528632
99_6513_4,25,0.48363626
99_6514_4,9,0.65750885
99_6515_4,34,0.5192235
99_6521_4,19,0.51015604
99_6526_4,18,0.4938665
99_6531_4,52,0.3734307
99_6532_4,18,0.64912486
99_6533_4,10,0.38261008
99_6534_4,17,0.5056985
99_6535_4,20,0.4863965
99_6537_4,19,0.51015604
99_6539_4,49,0.48365617
99_6540_4,17,0.5057005
99_6541_4,52,0.5904255
99_6542_4,54,0.48823994
99_6544_4,18,0.5692895
99_6545_4,31,0.65057194
99_6547_4,31,0.56498724
99_6548_4,52,0.49375597
99_6550_4,34,0.48240444
99_6556_4,27,0.48754585
99_6557_4,19,0.50521225
99_6561_4,41,0.4826543
99_6563_4,17,0.5057079
99_6564_4,44,0.3082117
99_6565_4,52,0.49375394
99_6566_4,52,0.65286285
99_6569_4,23,0.35905915
99_6570_4,52,0.48781252
99_6571_4,20,0.4930301
99_6574_4,15,0.4911043
99_6575_4,52,0.48781252
99_6576_4,52,0.48781252
99_6577_4,14,0.8487035
99_6579_4,53,0.6485355
99_6580_4,52,0.65286326
99_6581_4,24,0.6576661
99_6583_4,17,0.6649918
99_6584_4,52,0.8234962
99_6585_4,17,0.37931708
99_6587_4,17,0.5057051
99_6589_4,24,0.39801356
99_6591_4,13,0.48386407
99_6593_4,54,0.69549143
99_6594_4,65,0.48188743
99_6597_4,52,0.48781252
99_6598_4,20,0.30389187
99_6602_4,17,0.45328417
99_6604_4,52,0.5667302
99_6605_4,52,0.4702422
99_6609_4,17,0.47133598
99_6610_4,13,0.48386467
99_6611_4,24,0.48211038
99_6612_4,62,0.39454287
99_6613_4,29,0.5909227
99_6614_4,27,0.4875459
99_6615_4,44,0.3794764
99_6617_4,31,0.60664433
99_6618_4,17,0.38344714
99_6619_4,52,0.48781013
99_6620_4,20,0.6519006
99_6623_4,53,0.4814263
99_6626_4,28,0.3927273
99_6631_4,14,0.39923623
99_6636_4,52,0.48781252
99_6638_4,60,0.7358033
99_6639_4,17,0.50570786
99_6642_4,55,0.37222
99_6645_4,17,0.3906285
99_6646_4,17,0.5015078
99_6647_4,32,0.6320083
99_6650_4,52,0.48781252
99_6651_4,33,0.49115953
99_6653_4,31,0.650552
99_6655_4,52,0.7889094
99_6658_4,17,0.50570786
99_6659_4,33,0.49406883
99_6660_4,52,0.46423393
99_6661_4,52,0.3885785
99_6662_4,17,0.47169152
99_6666_4,22,0.3651635
99_6668_4,52,0.48781013
99_6671_4,18,0.6491273
99_6673_4,49,0.580425
99_6674_4,52,0.3969998
99_6675_4,17,0.50570625
99_6676_4,19,0.6680059
99_6677_4,52,0.6528616
99_6678_4,52,0.45516825
99_6680_4,57,0.4816042
99_6684_4,38,0.48458993
99_6686_4,52,0.59295493
99_6688_4,17,0.50290054
99_6690_4,17,0.37883863
99_6691_4,14,0.4830745
99_6693_4,29,0.6579474
99_6694_4,20,0.6519
99_6695_4,20,0.4065959
99_6696_4,18,0.64912623
99_6697_4,52,0.65286225
99_6699_4,17,0.50570065
99_6700_4,20,0.6519001
99_6701_4,66,0.48166645
99_6703_4,52,0.48781252
99_6706_4,17,0.47973508
99_6707_4,17,0.664992
99_6708_4,52,0.48781252
99_6712_4,17,0.63622385
99_6713_4,19,0.30068326
99_6715_4,27,0.4875391
99_6717_4,52,0.48781252
99_6719_4,24,0.49083316
99_6720_4,49,0.48366424
99_6721_4,25,0.48363626
99_6723_4,52,0.48781252
99_6724_4,6,0.64960855
99_6725_4,52,0.4937533
99_6727_4,27,0.48754585
99_6728_4,47,0.42422882
99_6729_4,22,0.48101673
99_6731_4,17,0.50569785
99_6733_4,54,0.65315235
99_6735_4,44,0.48366445
99_6736_4,54,0.4882397
99_6738_4,54,0.7376833
99_6740_4,47,0.48385373
99_6741_4,19,0.51015604
99_6744_4,17,0.50570786
99_6745_4,17,0.48762935
99_6746_4,54,0.6531526
99_6747_4,19,0.51015604
99_6749_4,19,0.36571565
99_6751_4,17,0.664992
99_6753_4,34,0.48239946
99_6754_4,17,0.5057082
99_6755_4,40,0.4825974
99_6756_4,52,0.48781252
99_6757_4,40,0.48259735
99_6760_4,17,0.50570786
99_6761_4,29,0.4829103
99_6762_4,19,0.51015604
99_6766_4,31,0.45570874
99_6767_4,19,0.51015604
99_6768_4,29,0.330268
99_6770_4,42,0.4049447
99_6771_4,19,0.66800636
99_6772_4,59,0.48213416
99_6773_4,47,0.8660291
99_6774_4,17,0.50570786
99_6775_4,17,0.50570786
99_6777_4,14,0.78695
99_6779_4,54,0.7376827
99_6780_4,45,0.48166835
99_6781_4,54,0.6531526
99_6782_4,19,0.51015604
99_6783_4,19,0.49372137
99_6786_4,11,0.48161104
99_6788_4,19,0.66800636
99_6789_4,19,0.51015604
99_6790_4,54,0.48823988
99_6791_4,54,0.65315247
99_6792_4,29,0.73495024
99_6795_4,15,0.48130563
99_6796_4,29,0.4912405
99_6800_4,21,0.395301
99_6801_4,4,0.4821214
99_6802_4,17,0.50570786
99_6805_4,20,0.48638457
99_6806_4,27,0.48754585
99_6808_4,7,0.48356548
99_6810_4,31,0.492019
99_6811_4,57,0.70572466
99_6812_4,17,0.5057082
99_6813_4,10,0.48218912
99_6816_4,17,0.5057082
99_6817_4,36,0.4826019
99_6819_4,17,0.50570565
99_6820_4,23,0.6496282
99_6821_4,44,0.6272512
99_6823_4,36,0.64932853
99_6827_4,3,0.48241884
99_6828_4,17,0.50570786
99_6830_4,54,0.48823994
99_6831_4,53,0.7500843
99_6832_4,5,0.65735304
99_6833_4,43,0.657953
99_6834_4,6,0.6579881
99_6836_4,22,0.51044655
99_6837_4,28,0.49086514
99_6838_4,34,0.55559886
99_6839_4,19,0.62551475
99_6840_4,23,0.44963175
99_6842_4,19,0.6680063
99_6846_4,30,0.65062064
99_6847_4,19,0.51015604
99_6850_4,17,0.5057073
99_6851_4,47,0.33058748
99_6853_4,17,0.664992
99_6854_4,47,0.3954179
99_6857_4,19,0.66708785
99_6858_4,52,0.48781252
99_6859_4,19,0.79811776
99_6860_4,14,0.34407613
99_6861_4,29,0.39497966
99_6865_4,17,0.5057068
99_6867_4,19,0.39681646
99_6868_4,52,0.48781252
99_6869_4,17,0.5057078
99_6872_4,19,0.51015604
99_6874_4,16,0.48308757
99_6876_4,16,0.6496561
99_6877_4,25,0.48363626
99_6878_4,20,0.48638457
99_6879_4,19,0.51015604
99_6881_4,47,0.48385373
99_6882_4,53,0.481428
99_6883_4,20,0.72343767
99_6884_4,52,0.6528626
99_6885_4,33,0.39491075
99_6887_4,17,0.74663717
99_6888_4,19,0.51015604
99_6889_4,17,0.5057082
99_6890_4,19,0.66800654
99_6892_4,27,0.7905554
99_6893_4,16,0.7350382
99_6894_4,17,0.5057079
99_6895_4,17,0.5057082
99_6896_4,7,0.8659584
99_6897_4,12,0.54215324
99_6898_4,17,0.47544175
99_6899_4,17,0.36737135
99_6900_4,19,0.51015604
99_6902_4,13,0.30469185
99_6903_4,19,0.51015604
99_6906_4,54,0.4360589
99_6908_4,34,0.8922438
99_6909_4,29,0.6495404
99_6916_4,17,0.5057079
99_6917_4,52,0.6528616
99_6920_4,15,0.4495645
99_6921_4,13,0.44110975
99_6922_4,19,0.3375359
99_6924_4,6,0.48286843
99_6925_4,17,0.408439
99_6927_4,54,0.4120371
99_6928_4,60,0.4845542
99_6929_4,10,0.64905035
99_6931_4,19,0.51015604
99_6934_4,3,0.48241884
99_6935_4,19,0.66800636
99_6936_4,18,0.8261499
99_6937_4,27,0.4875448
99_6938_4,17,0.5057031
99_6939_4,13,0.6501876
99_6940_4,26,0.5385514
99_6942_4,15,0.77238894
99_6945_4,27,0.7887989
99_6946_4,20,0.48639458
99_6947_4,54,0.65315264
99_6949_4,37,0.73437583
99_6951_4,25,0.48363626
99_6952_4,17,0.5057079
99_6954_4,19,0.51015604
99_6955_4,17,0.5057024
99_6957_4,17,0.664992
99_6965_4,17,0.50570786
99_6966_4,25,0.48363626
99_6967_4,17,0.50570697
99_6968_4,54,0.36400232
99_6969_4,17,0.5057032
99_6970_4,25,0.6500303
99_6972_4,25,0.48363626
99_6973_4,54,0.65315264
99_6976_4,19,0.51015604
99_6978_4,17,0.5056993
99_6979_4,36,0.4826019
99_6981_4,13,0.48384312
99_6982_4,26,0.4902772
99_6987_4,17,0.5057082
99_6988_4,17,0.7466372
99_6989_4,31,0.70024234
99_6991_4,19,0.33965278
99_6992_4,17,0.505704
99_6993_4,17,0.50570786
99_6994_4,23,0.4464223
99_6996_4,18,0.4822912
99_6997_4,32,0.42024654
99_6998_4,53,0.6485269
99_6999_4,19,0.3308639
99_7001_4,19,0.798118
99_7002_4,15,0.56484824
99_7003_4,25,0.6478968
99_7004_4,57,0.49365613
99_7005_4,20,0.82299834
99_7006_4,38,0.4845691
99_7008_4,17,0.6145098
99_7011_4,16,0.41798505
99_7013_4,19,0.6680059
99_7014_4,66,0.5972627
99_7015_4,36,0.64933115
99_7018_4,19,0.51015604
99_7019_4,46,0.37198016
99_7020_4,59,0.64901596
99_7022_4,47,0.4838539
99_7024_4,21,0.48370543
99_7026_4,17,0.50570387
99_7027_4,19,0.66800624
99_7028_4,17,0.664992
99_7029_4,17,0.3921443
99_7030_4,8,0.65725654
99_7031_4,17,0.50570595
99_7033_4,19,0.6680063
99_7247_4,42,0.5658859
99_7248_4,12,0.6472796
99_7249_4,19,0.5991082
99_7250_4,48,0.39168462
99_7251_4,7,0.6609765
99_7253_4,63,0.6812708
99_7256_4,41,0.32527277
99_7258_4,18,0.33110234
99_7259_4,19,0.3846791
99_7260_4,13,0.7645048
99_7261_4,5,0.939723
99_7262_4,46,0.774125
99_7264_4,40,0.6188849
99_7267_4,37,0.39451605
99_7269_4,17,0.383805
99_7270_4,20,0.8273059
99_7272_4,49,0.6609909
99_7273_4,56,0.45483992
99_7274_4,4,0.95660925
99_7275_4,19,0.50520605
99_7276_4,40,0.38044024
99_7279_4,66,0.57203466
99_7280_4,17,0.33440468
99_7281_4,56,0.867953
99_7282_4,60,0.3248255
99_7283_4,21,0.5400265
99_7285_4,7,0.45184955
99_7286_4,43,0.95488185
99_7287_4,56,0.7044724
99_7288_4,4,0.4968712
99_7289_4,65,0.39455855
99_7290_4,59,0.471965
99_7291_4,14,0.5958816
99_7292_4,9,0.39444968
99_7294_4,10,0.5817846
99_7296_4,26,0.97208667
99_7297_4,26,0.49027973
99_7298_4,21,0.40651456
99_7299_4,43,0.48621684
99_7300_4,38,0.9460758
